t,momentum,ratio,sm_momentum,sm_ratio,happens_within,occurs_within,cross_threshold_from_above,cross_threshold_from_below,trending_down_and_above,trending_up_and_below,troughs,zone,peaks
2024-11-26,-0.48312613583774144,-0.6934129909849087,-0.6734145899881511,0.4195414386030374,2,2,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-05-30,0.006870965501513209,0.8737670020937083,-0.09064261770565231,0.2038578134884157,88,136,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,0.8561076604554865,0.0,-0.12577639751552794
2024-01-09,-0.18589713616672301,-0.11081543286738403,-0.7681134767762541,-0.4985966723338344,250,288,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,2.8561076604554865,0.0,-0.12577639751552794
2024-04-09,0.41542179190563866,0.6652929835247282,-0.14560799083804304,-0.1851128219238327,6,14,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-07,-0.11989757644620493,-0.41255371877789115,0.7089513120426314,0.44047427461992483,297,406,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,2.874223602484472
2023-09-11,0.004816009129749802,-0.16933483612685293,0.5919730865724133,0.3106508606920817,4,8,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-12-09,0.823084332457333,0.49784026280900906,0.43683802730996896,0.5807334061595187,222,344,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-10-21,0.5060881946931735,0.380098279085526,-0.2334380965387166,-0.39655432285818026,12,26,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2023-05-25,0.2322821664717038,0.9470532010639712,-0.1944400350580931,0.18891461043464816,159,214,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-20,-0.17338707563354963,0.3563899192650919,-0.8129990282793115,-0.583866322171259,329,452,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,2.8561076604554865,0.0,-0.12577639751552794
2023-12-12,-0.3449450799632664,-0.48546762513491093,0.2473602298306956,0.3112949336338043,127,162,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,0.8742236024844721
2024-06-04,-0.038115655935861935,-0.2688575156948377,0.3580683209263911,-0.3664305410240556,6,16,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-02-21,-0.6348559710744597,0.23667976873967642,0.3170522801300566,0.20772107621075708,15,24,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-11-09,0.6483488663344701,1.1168445032790513,0.9585772615880803,0.4644927238093316,503,724,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,3.874223602484472
2023-04-19,-0.20845733504710942,-0.015262622849925581,-0.5195016651036444,-0.42789447674826014,4,6,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-05-10,-0.4558554993318752,-0.022965943742025253,0.23415498597171633,0.10534133798948078,10,18,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-12-21,0.19817737359609788,-0.28172463071624404,-0.04624754917145192,0.3058015213469283,116,156,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-09-23,0.34437069348138755,0.5898912866804087,-0.05663894408151311,0.470745730567331,170,196,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-09-24,0.2899806472593779,0.5897948185936779,-0.13469315727904432,0.44114353090307423,4,12,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-08-18,0.275136675567021,1.0255792339384846,0.005157034166111996,0.12639896970697026,378,490,1.8172877846790891,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-10-31,0.17028661380311297,0.6060015991954727,-0.3374179645974497,-0.5799343589752495,16,20,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2023-04-17,-0.1118904866474297,0.12979619538013312,-0.3837876032296082,-0.296947909591293,8,14,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2025-01-02,-0.04451281530244626,0.20486903159341638,-1.1754253699220247,-0.398179430030348,187,314,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-10-23,0.5140842834074723,0.6774832941770209,-0.4279879834438358,-0.4335031411065479,198,278,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,1.8561076604554865,0.0,-0.12577639751552794
2024-10-30,-0.1632868535385934,-0.032878230054992776,0.618332765232768,0.19031684478827,4,4,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-11-24,-0.4924433249839396,-0.22164297922795023,-0.27147009979821385,0.11654743065087546,370,530,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,1.8561076604554865,0.0,-0.12577639751552794
2023-06-07,-0.17123564725813287,0.6476707817567972,0.11537066561227073,0.25607205055606064,6,10,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-08-12,-0.40988424615751623,-0.6812677443922996,-0.32463288834010556,-0.43473920782251796,21,30,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2023-07-26,0.19327602420880105,0.09022665189679414,-0.6088747648861964,-0.21836028748984407,7,18,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-04-17,0.3321756084209575,0.9290740000253442,0.03645280386545646,-0.22504509998797725,116,158,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-10-01,-0.5591118754264395,-0.41366056112716454,0.02217564725472455,0.4644927238093316,120,142,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-11-19,-0.6091405802995008,-0.23994850695053965,0.5278587457289939,0.8362070712399162,105,74,-0.18271221532091098,-0.19202898550724637,1.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2025-01-21,-0.15976521046132047,0.1929014818934231,0.45338019398753193,-0.10389612144026152,202,344,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-08-19,0.2391291971108208,-0.4876493312605353,-0.07394041460150909,-0.535850004069479,180,236,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2023-12-26,0.28593626797748606,-0.12029515897415413,-0.1751422181097188,0.23936865182318717,5,16,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-02-23,-0.7362394162556843,-0.2571094756867252,0.052519728836397314,0.12055590130424912,19,28,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-12-22,0.22960711718699128,-0.22084065489167504,-0.1428767779256037,0.2642024223236179,8,18,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-09-08,-0.16176281268347076,-0.28687951912552484,0.5741346513231113,0.24902632585498063,6,10,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-05-04,0.11450444449297638,0.6203594257218789,-0.011045419584112082,-0.014712436586477303,104,112,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,0.8561076604554865,0.0,-0.12577639751552794
2025-01-29,0.3172439994999942,0.44859375768569454,0.4443456060581901,0.2137167000800786,18,18,-0.18271221532091098,-0.19202898550724637,1.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-10-07,-0.5720639162177542,-0.6948450840613306,-0.45371331302841633,0.2355951496416338,158,250,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-06-02,-0.30885242226747217,0.6472656940397881,-0.13115776756860434,0.17051277577742344,6,12,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-09-19,0.35440380417099876,0.5253705171883841,0.24846609584007728,0.40842592243164433,11,16,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-07-15,-0.5163923260437666,-0.08250093745219639,0.25545534084319693,0.44265478754084436,18,26,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-09-13,0.6850427404959458,0.557268067617574,0.6339630216357873,0.5425578698198575,11,24,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-08-16,0.60471240451356,1.0993351301847611,0.5672570076314456,0.3256176833843217,27,30,-0.18271221532091098,-0.19202898550724637,1.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-07-12,-0.46047107299472223,-0.47302075533446186,0.05119522640616597,0.3451040202101073,148,214,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-07-07,0.2764542441876218,0.2770643851459509,-0.22647052714353133,0.27678653314706925,15,18,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2023-07-18,0.017726576480654375,-0.2766006684964015,-0.12639266217813822,0.2981254521287675,40,70,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-06-10,0.09216489744125317,-0.1352995585698299,0.649855657259368,-0.022674183962367152,5,6,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-05-15,0.17762523359550741,0.3699486728569395,0.4358904309642806,0.26454634568417146,127,176,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-08-22,0.7180956749176874,0.3847910710169942,0.8153968280614792,0.02462900353814779,266,472,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-28,-0.4956716045876132,-0.47033713082251016,-0.3597929297764554,-0.5828546319565442,216,282,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2025-01-03,0.11306135023795265,0.3252793352208488,-1.1064447498517458,-0.45742433894060786,683,964,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,4.8561076604554865,0.0,-0.12577639751552794
2024-08-02,0.7472463814594357,0.05412951158257578,-0.6507560626118448,-0.37551861947335663,8,8,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-03-28,-0.16849167605230034,0.11249289728403006,0.4292280884348127,-0.0748896354085437,5,8,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-11-15,-0.6376441826643429,0.4164764656348694,0.5797630922689488,0.4742756180407363,27,34,-0.18271221532091098,-0.19202898550724637,1.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-12-11,0.8390396945814067,0.7745885904342367,0.6078171281996935,0.7079859409712296,4,12,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-02-01,-0.06407595347476801,0.6650806282311097,-0.2362071658725291,-0.6309601310539449,19,32,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2024-11-15,-0.1783916575613324,0.4222136047155358,0.6392432997417367,0.8097787992768816,191,214,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,1.874223602484472
2024-06-24,0.0037236832195001813,0.13593140521642272,0.0671915810548654,-0.09376370936686734,134,164,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-03-07,0.3130497922824563,0.4355488912859625,-0.29397595841660845,-0.04273491304116261,7,10,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-04-20,-0.14226608721941356,0.02092093165151321,-0.34566885029381755,-0.3829626135475334,437,458,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,0.7236024844720497,1.8561076604554865,0.0,-0.12577639751552794
2023-06-26,0.009477570348448495,-0.46190699699775817,-0.30491643800085316,0.5002823196327166,4,12,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-11-27,-0.47797885198189494,-0.7439793971353598,-0.7879329708257106,0.280636915608255,181,302,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-11-08,0.4217101891748703,0.5834842608702655,0.7262745373255913,0.6576214499962821,204,198,-0.18271221532091098,-0.19202898550724637,2.743271221532091,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-08-30,-0.6073607122952932,-0.2678099417464938,-0.2073170872765964,-0.3554476291394118,12,16,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-17,0.15653237682639415,0.5646199936934702,-0.8898172390900899,-0.5620460879083033,5,6,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-12-08,-0.23744036331680252,-0.30437818209657164,0.3143860909703882,0.29439782332676584,13,20,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-10,0.5718495774574015,0.43963997678868655,0.17270408562053738,0.3017053866398435,9,16,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-07-19,-0.8732063364116285,-0.9858554846367473,-0.1810529569990088,0.3181757308764535,7,10,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-11-02,0.34700134248448133,0.7789896410233905,0.3428989371808423,-0.37368901824764644,128,178,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-02,-0.6883086815090717,-0.6989725259960287,0.58192583180943,0.18502523422452952,3,4,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-10-04,-0.3470951667300497,-0.6689219506288641,-0.5754028822161523,-0.5916149926091157,374,462,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,1.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2024-11-05,0.11186567343148286,0.23430131806268792,0.7412220196858225,0.4771851569809249,167,274,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-12-27,-0.35506501137364127,0.004769914338050438,-0.9186853207344805,0.25358569362226885,248,440,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-10-27,0.03135972789342625,0.5064056551736076,-0.36222954037666344,-0.5460604406273779,210,260,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2023-12-13,-0.39135561927718915,-0.5688330023231714,0.1927159759517701,0.3048221898791535,12,18,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-03-13,0.09916331488236341,0.3263817184947712,-0.615159501151414,-0.3601951786789883,4,4,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-11-30,-0.1896168606180304,-0.2674916289708226,-0.22447198491155787,0.10397868388344891,13,14,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-09-19,0.27302083843982017,0.4624793354169463,0.2244142273073119,0.544823956379373,190,230,0.817287784679089,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-08-17,0.6158057844582863,1.1558779605391656,0.42538756780249837,0.29212304879869994,27,30,-0.18271221532091098,-0.19202898550724637,1.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-10-02,-0.5125369837091249,-0.45035350615869885,-0.0168430023602544,0.45341352305534194,212,206,0.817287784679089,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,0.8742236024844721
2023-04-03,-0.6208153706197782,0.14805727424336304,-0.0379570741796049,-0.04503091389593031,20,20,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-05-16,0.3832144717052589,0.5634486095604747,0.3796168035755354,0.2693817402831906,201,260,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,0.8742236024844721
2024-12-19,-0.06558488781009669,0.5195984151492065,0.5856011420275082,0.9160198162978639,344,448,0.817287784679089,-0.19202898550724637,1.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-09-06,-0.37970096139027726,-0.38070078214588643,0.5453188460119348,0.1239195489482358,4,8,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-10-15,0.48436724233885786,-0.08637647603475784,-0.8565159481571886,-0.5189587781407154,7,8,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-07-31,-0.09667504364359493,-0.17177673128593315,-0.8128544283743935,-0.5331833353494386,5,6,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-02-26,-0.6557497194066911,-0.28490874897638474,0.0464238949087264,0.12138082499481036,19,26,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-04-25,0.1141521182833521,0.2184544212988838,0.41970349582293287,-0.026702491142743208,209,360,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-09-05,-0.3232533763775841,-0.582633795819085,-0.021870727933555576,0.17360434102761133,200,294,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-10-03,-0.5261112265671627,-0.7427592409331748,-0.8019834890953449,-0.6489539876414995,376,436,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,2.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2024-07-30,0.24105861376349708,-0.7658787770018936,-0.47709631994487767,-0.12064134431289746,5,6,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-08-10,0.7845970209880067,0.9531148479771916,0.80198111645306,0.23962207384767972,455,728,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,2.874223602484472
2023-11-16,-0.826698299665621,-0.04143718910018587,0.3170063966386466,0.3903669035428474,257,312,0.817287784679089,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-06-23,-0.2895261525345503,-0.6252032363517623,-0.10038423538850362,0.5759967713254833,198,306,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-05-08,-0.35553956231804457,0.2569374957649748,-0.04227435895557736,-0.03853220426710836,7,24,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-12-13,0.7271169318682232,0.8754034470927986,0.6178449942226995,0.783727922727481,176,254,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,1.874223602484472
2024-07-08,0.508075019163922,0.6959813148488694,0.5321314469057293,0.42885332744990773,323,338,-0.18271221532091098,-0.19202898550724637,1.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,1.874223602484472
2023-11-13,0.16893791469087285,0.9564284507908809,0.6875512296692708,0.4301042576726969,301,360,0.817287784679089,-0.19202898550724637,1.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-01-23,0.5999614860454359,0.8789880823913733,0.16435729004870342,-0.4011787328499239,95,150,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,0.8742236024844721
2024-11-29,-0.48068536041863164,-0.7970569555823969,-0.7478572377462063,0.23167727751014133,357,532,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,2.8561076604554865,0.0,-0.12577639751552794
2024-01-25,0.4793105754121987,0.9060465624840752,-0.22904661028395829,-0.515182636508641,127,168,0.817287784679089,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-22,-0.5829178175328119,-0.2831156809713155,-0.6142000970870718,-0.5866038529919159,235,270,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,1.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2024-09-27,-0.44754351317965235,-0.09809782843651174,-0.07018409744428214,0.4426657070726748,12,22,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2023-10-25,0.3566946810627911,0.6790453700143204,-0.5377742138873673,-0.5505814997738584,6,10,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-11-28,-0.5489351670633333,-0.4672759697572523,0.021014984794601368,0.22005302278294397,194,240,-0.18271221532091098,0.8079710144927537,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-29,-0.37854011202978266,-0.4294138288023988,-0.35140704470179424,-0.6006020828529111,14,20,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,0.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2024-06-11,0.08306609393133353,-0.12882293026509317,0.6606520641600995,0.06306568967396388,5,6,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-12-20,0.13320538613873298,-0.3558130566785563,0.11614645679579572,0.3569026799614519,63,56,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,0.8742236024844721
2023-10-24,0.5231691034505456,0.745485000772505,-0.5349381532793193,-0.513273942509149,4,6,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-07-03,0.6000783805937389,0.621686789654005,0.5966012325136532,0.3673130203758686,5,10,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-07-24,0.26050301398510334,0.0685958806192228,-0.5573467272461435,-0.06415550767691551,7,22,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-10-20,0.4622484005099893,0.5745743816474974,-0.4898765025091243,-0.42785731888653433,2,8,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-05-23,-0.5786973571573581,-0.3807123995781705,-0.5604637970997826,-0.6019060693186133,23,30,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,1.7236024844720497,-0.14389233954451347,0.0,-0.12577639751552794
2023-05-12,-0.2879700624227881,-0.01918154378862363,0.2427715394833323,0.1405405980963096,11,18,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2025-01-23,-0.26340785455234733,0.0011426554092054488,0.5846781465472944,0.09355573511594337,4,4,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-04-01,-0.14677242037044294,0.10516987512683884,0.47262291751005037,-1.919702068526989e-05,5,6,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-02-14,0.0910927760836817,0.8504279459066546,0.8533221157340257,0.34994662141354455,449,714,-0.18271221532091098,-0.19202898550724637,2.743271221532091,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2023-12-15,-0.3353618884547772,-0.6223151321331324,0.2513362593630606,0.36240436139228777,18,16,-0.18271221532091098,-0.19202898550724637,0.7432712215320911,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-04-26,-0.6468227709285088,-0.10134348052512356,-0.21285774971669347,-0.3010694580806701,5,8,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
2024-03-01,-0.23475220955739737,-0.14008944657578798,0.11213811485460456,0.1531997731116385,87,124,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,0.8742236024844721
2024-10-08,-0.5757620892962608,-0.7650159686700736,-0.6363316378745051,0.06342427821979432,3,4,-0.18271221532091098,-0.19202898550724637,-0.2567287784679089,-0.27639751552795033,-0.14389233954451347,0.0,-0.12577639751552794
